LND_SQFOOT,TOT_LVG_AREA,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,avno60plus,structure_quality,SALE_PRC_log,SPEC_FEAT_VAL_log,age_group_0-10,age_group_11-20,age_group_21-50,age_group_51+,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,avg_price_per_zone_log
0.12276049878171134,0.07546475243879994,0.09940224916416196,0.335069554806857,0.1056948638685074,0.10719054453096334,0.1750896040919966,0.05514683705963962,0,2,12.073,6.26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.06551884764225312,0.25694827903552364,0.024494275775894088,0.35638892420486096,0.09512736161651435,0.12281453388997439,0.19745350212208157,0.025161667405063953,0,2,11.812,7.619,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12.582
0.08961588075103913,0.030554021719123886,0.03960352571679444,0.3558459411353379,0.10386747566458596,0.11994359302443984,0.19334408887992593,0.02511174758876887,0,1,11.562,7.462,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.582
0.08961588075103913,0.06092398306644581,0.027786971058052747,0.3602599961858751,0.09824245334306882,0.1223688111948122,0.19681550265374778,0.018572251654113914,0,1,11.264,7.197,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12.582
0.20159094166547228,0.16859930057058717,0.039454932288676504,0.35974217574640316,0.10490517819515156,0.11987570997029158,0.1932469222942314,0.018923770360525075,0,1,11.462,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.582
0.14103482872294684,0.28363703294680653,0.03879301610887846,0.3696655224291739,0.1083119377457847,0.12049114030082443,0.1941278382268015,0.004309744140141563,0,1,12.044,6.011,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.0851368783144618,0.067734216823118,0.04636114957279389,0.3817343144110356,0.11737546577565783,0.1203758671900066,0.19396283836430137,0.009370365517054897,0,2,11.902,7.462,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.582
0.07438727246667622,0.11374930977360573,0.05543885718145283,0.37097000614497916,0.11841316830622343,0.11798523095287956,0.19054092454922952,0.0008215969765231258,0,1,11.775,7.509,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.0672208685681525,0.05043254187373458,0.15220357299652154,0.3629484245544891,0.13929618768328444,0.09920788160683033,0.16366336361386366,0.011248598605157133,0,1,11.184,6.605,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.641
0.07617887344130715,0.08337934842628383,0.1336834284556415,0.36255111986947225,0.14278429676308238,0.10247971673554236,0.16834660971115858,0.01113835901083884,0,1,11.779,7.099,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.641
0.05758205532463809,0.009939260077305362,0.14727972712843201,0.3504863009344607,0.1228635827919952,0.09837471317808609,0.16247078127434894,0.030490607794563314,0,1,11.29,7.054,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12.641
0.050200659309158666,0.03681207436039022,0.0525986964303806,0.34392017884008225,0.10233373941960087,0.11686900299646048,0.18894317588068676,0.04504431423692361,0,2,12.014,6.677,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.582
0.08961588075103913,0.04288606662985461,0.1689642362635507,0.3669439853368085,0.14194500771828458,0.09671349956996726,0.16009294992254172,0.004867182088769913,0,2,12.208,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.641
0.05378386125842052,0.02816123688569852,0.1796258147310121,0.3704137795859556,0.14520494128944955,0.09507021733464234,0.1577407852160123,0.00013935948715708716,0,2,12.201,7.409,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.641
0.08961588075103913,0.054665930425179476,0.16214920131032384,0.3557254253808828,0.12293501164687161,0.09196040496724643,0.15328945559212032,0.022278798014023306,0,2,12.142,7.197,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.641
0.07230901533610434,0.1168783360942389,0.07185843098848402,0.3222538300171636,0.08921067147091853,0.10118865789438293,0.16649861125115728,0.07460308546064551,0,2,12.123,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.582
0.09857388562419378,0.10417817043990432,0.07657964945459457,0.32390661750683375,0.09209957182369771,0.10063918939948475,0.1657121119065734,0.07163909636812536,0,1,11.653,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.582
0.07080407051741436,0.11945518129946622,0.09948667724831987,0.33320619583412797,0.10528414795296806,0.1019782787034849,0.16762886030928306,0.05773434753760106,0,2,12.073,6.089,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.582
0.06274186613157517,0.02227130498803609,0.06455371314714126,0.3218220922594453,0.08560549843451759,0.10843165169076836,0.17686610261158114,0.0772529957089758,0,2,11.812,6.918,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.0672208685681525,0.07436039020798824,0.032315693492283276,0.3322725298243384,0.08042095405140495,0.12065572468682538,0.19436342136381551,0.06297384825623842,0,1,11.687,7.144,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.0905116812383546,0.05761089637401068,0.1608523859376583,0.38226802703790824,0.18541541831515204,0.10128343800772203,0.16663427780476847,0.035844508092210216,0,4,12.449,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.09653146051311452,0.05908337934842631,0.1662963088041606,0.380233827050622,0.18566343517236178,0.10043489983086873,0.16541969548358706,0.03685330437983988,0,1,11.462,6.512,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12.582
0.10233624767091873,0.08337934842628383,0.16621525784336902,0.3807476744432438,0.18777852293064654,0.10082042434593717,0.1659715283570597,0.03903105636571257,0,1,11.736,8.75,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12.582
0.08728679948401892,0.06681391496410824,0.1572658809226301,0.38511007988472873,0.19508212334175928,0.10433881585056508,0.17100769082692432,0.06066089676789988,0,2,11.849,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12.582
0.08778844775691558,0.030185900975519986,0.15169700449157406,0.38622783039857617,0.18696701177385625,0.10363949231160373,0.17000669166109028,0.044293437000151835,0,2,11.653,7.945,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.12141679805073814,0.17301674949383397,0.14793826618486375,0.38743696098997743,0.18319517140941036,0.10375860785944878,0.17017719151900704,0.038369618799802815,0,1,11.948,8.821,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12.582
0.098412641536477,0.04417448923246825,0.1391712539259059,0.3914047104443456,0.18093127353679975,0.10628949304807082,0.17379985516678734,0.049539177695826074,0,1,11.396,6.917,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.582
0.10224666762218719,0.020982882385422424,0.13025564823883015,0.39425470938486645,0.17246298596423001,0.10674354102345875,0.17444977129185726,0.038138739649438085,0,2,11.462,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.582
0.04213845492331947,0.12663353579974232,0.025129174968761606,0.44221865530905013,0.14140730717185385,0.13454229210334362,0.21424040479966266,0.12645729463715571,0,1,11.462,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.582
0.07438727246667622,0.17504141358365546,0.02504812400797001,0.4417855932023818,0.1395977761816515,0.13408376128475727,0.21358407201327334,0.12261138879008925,0,2,12.231,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.042855095313171845,0.04012516105282535,0.02968491438992266,0.4405234886529783,0.14372477668562175,0.13377060266703555,0.21313582238681467,0.12626177535666666,0,2,11.768,5.883,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.582
0.04213845492331947,0.06755015645131604,0.05537469183749282,0.43011410590553695,0.15538950551391076,0.12878119818713823,0.20599407833826805,0.12170243213504975,0,1,11.339,6.653,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.582
0.04213845492331947,0.015461071231363893,0.045067711323494644,0.433677928930138,0.14857201814292914,0.13015871186141098,0.2079658266951444,0.11846180406056106,0,2,11.314,6.236,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.582
0.17113372509674646,0.33296521258972944,0.061433251156664745,0.423204977433094,0.14406207961142703,0.12257053913874337,0.19710425241312296,0.0766393979670155,0,1,12.038,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.582
0.07438727246667622,0.21001288422602613,0.03444665833642903,0.4275845994109297,0.13001837308878209,0.12783211624140495,0.20463557947035044,0.08131730075233323,0,1,11.408,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.05360470116095743,0.045094791091478015,0.08808550876363513,0.41192152437861557,0.15572680843971604,0.1164789956381936,0.1883849263458947,0.06312568769746928,0,1,11.225,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.1295685824853089,0.17301674949383397,0.09336732970855424,0.40981978259487645,0.1581295957523641,0.11539222636565018,0.18682934430887974,0.061390974081215376,0,1,11.915,7.745,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.582
0.07940375519564283,0.008834897846493661,0.1350714261591976,0.39336739558832884,0.1824669939166425,0.10806085651763776,0.17633535305387246,0.06215225127971529,0,1,11.29,6.174,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.582
0.07940375519564283,0.02926559911651022,0.13507818040593023,0.39341639649948096,0.1827308838527137,0.10814154769521021,0.17645085295762253,0.0629572083174734,0,1,11.406,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.09946968611150925,0.27627461807472853,0.07500590996589106,0.4222223105121523,0.16466533597355545,0.12497782593632185,0.20054999954166705,0.11828292471883703,0,1,11.961,6.759,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.038555252974057624,0.10657095527332969,0.08529938198642396,0.41879886847625714,0.17172885606688915,0.1237360783703456,0.19877258435617967,0.12234306977750323,0,2,12.038,6.209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12.582
0.09946968611150925,0.20633167678998712,0.18018641720982068,0.37267444324370147,0.17325862404215892,0.09622615047367644,0.15939536717052735,0.026066464075412202,0,1,11.813,7.135,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.582
0.07169987100472983,0.06350082827167311,0.1557427982844213,0.37698255037823414,0.22220524684621765,0.1036695914016506,0.17004977495852086,0.09710236266330541,0,2,11.608,7.227,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.582
0.07169987100472983,0.030738082090925822,0.1557833237648171,0.3778605937321214,0.22427073123306046,0.10467951193364881,0.17149535708720243,0.09703372291589968,0,2,11.736,6.382,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.582
0.0725956714920453,0.041045462911835084,0.1518287123028604,0.39104581187888043,0.20372699891666235,0.11028114471322291,0.1795134337388052,0.10337561957771996,0,4,11.76,8.241,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.0725956714920453,0.050984722989140446,0.14829286413832699,0.3919278282796178,0.20017341338656106,0.11025296684168968,0.17947310043908296,0.09836075803241046,0,1,11.408,7.427,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.0725956714920453,0.030922142462727786,0.14841444057951436,0.39314622931366944,0.2034551724411605,0.11161895320488067,0.18142834880970932,0.10864216019685047,0,2,11.736,6.735,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.582
0.0725956714920453,0.04969630038652678,0.14275100469420146,0.3940931388129596,0.19739165631609648,0.11130579458715896,0.18098009918325067,0.09987915244471901,0,4,12.073,7.009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12.582
0.0725956714920453,0.1168783360942389,0.12188713653709769,0.4027424618057764,0.1871951872824892,0.11550749947646798,0.18699434417137986,0.10650808805023598,0,4,12.1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.582
0.10237207969041134,0.08135468433646237,0.10205666813008679,0.3937594028775455,0.15455815300854367,0.11112840207773379,0.18072618272818106,0.031328844709851464,0,1,11.768,7.266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.582
0.0824494768525154,0.09055770292655993,0.10207693087028469,0.39448382175322616,0.15472482033658863,0.11121293569233352,0.18084718262734778,0.032481160469329466,0,2,11.775,7.089,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.582
0.08778844775691558,0.06350082827167311,0.09689980074972139,0.40287224800288185,0.1551156949035512,0.11330258102899186,0.18383826346811377,0.04517327376235255,0,1,11.225,6.941,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.582
0.0725956714920453,0.05558623228418921,0.09346188916281112,0.3977986671752168,0.15092520208413526,0.1132558313784935,0.18377134685721094,0.03686370434156802,0,2,11.918,7.256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.07393937222301848,0.02852935762930242,0.09332004998142582,0.39300717267391355,0.14894305136131492,0.11267818501206207,0.18294451421290484,0.029230132433112642,0,1,11.29,6.159,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.582
0.0725956714920453,0.018406037180195123,0.0844719867616764,0.38960492022121934,0.14242913662355802,0.1139192921718671,0.1847210127324894,0.023187754669062817,0,2,11.462,6.787,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.582
0.0725956714920453,0.044726670347874115,0.08446523251494377,0.3902247155298456,0.14267120107619474,0.11398653481984415,0.18481726265228113,0.024169511056199314,0,1,11.512,7.288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.582
0.11872939658879174,0.28510951592122213,0.16437472560872649,0.3792683766660311,0.2151000599208727,0.10387900421963629,0.1703495247087294,0.08796911627365211,0,4,12.459,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.07159237494625197,0.14651205595435304,0.1698659282023572,0.3831142860169941,0.2109849642260485,0.10593086559219321,0.17328652226123142,0.09229966033724996,0,2,11.842,7.372,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.0725956714920453,0.001656543346217565,0.13431157340177635,0.39607966223804386,0.18861582784058667,0.11107396755318096,0.1806482661264449,0.08639456206801159,0,2,11.678,6.133,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12.582
0.0725956714920453,0.07620099392600774,0.1393975211914491,0.3942706015722672,0.19256227207250823,0.11057637195815075,0.17993601671998607,0.08988478922397566,0,1,11.736,8.83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.07707467392862262,0.013804527885146328,0.1572658809226301,0.3866238107346429,0.20061389132496557,0.10642782078105219,0.1739978550017875,0.0792913882076914,0,1,11.225,7.56,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.582
0.0725956714920453,0.03920485919381558,0.13066090304278816,0.39820656665183407,0.18877455862920092,0.11266281526395301,0.18292251423123815,0.0950119703559491,0,1,11.653,6.971,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.046832449476852514,0.03184244432173755,0.08990240113471344,0.41731957069904446,0.17548085508275826,0.12332813963928484,0.19818866817610986,0.12575633721667903,0,1,11.695,5.602,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.582
0.07313315178443457,0.00662617338487026,0.17916990307655936,0.37531519505011346,0.1827566776058635,0.0981019001491506,0.1620802815997653,0.035517949293946596,0,2,11.562,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.582
0.0905116812383546,0.11172464568378429,0.1699233392995846,0.37931737757718315,0.1944888670193136,0.10074677763624802,0.16586611177824018,0.04698910708008595,0,4,11.857,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12.582
0.0635660025799054,0.06478925087428677,0.0639086825841748,0.34925730510880854,0.17632014412755606,0.09645669669531205,0.1597253668955276,0.04066177036468505,0,2,11.791,5.004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.05718790311021929,0.10491441192711212,0.009361385971429534,0.327875691310152,0.14394104738510868,0.08740583627760071,0.14677012769156023,0.006832774855388531,0,1,11.608,7.557,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,12.582
0.05718790311021929,0.10969998159396285,0.009108101718955791,0.3285113788061789,0.14468112968702254,0.0880628930092622,0.14771062690781092,0.006824454886006019,0,2,11.513,6.089,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.06514261143758061,0.19988956377691883,0.031359967579615684,0.3364203907359143,0.15690538454517677,0.09096393296484363,0.15186312344739714,0.02044424476517926,0,1,11.653,7.642,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.582
0.06514261143758061,0.2087244616234125,0.04992063760089156,0.3433824931663595,0.16757209354005373,0.09375802508983298,0.15586253678121934,0.03188420266613418,0,1,11.884,7.089,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.582
0.07169987100472983,0.14338302963371988,0.12261997230758839,0.366532112813341,0.2069095512283779,0.10073332910665263,0.16584686179428185,0.07641683878603327,0,2,11.631,7.409,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.582
0.07080407051741436,0.036259893244984354,0.13771909087838977,0.3951354014366538,0.22260207381775324,0.11586932896320164,0.18751226040644967,0.11499653681274452,0,2,11.44,6.494,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.07169987100472983,0.046935394809497516,0.1571240417412448,0.3931184179857183,0.21718141738657692,0.11380209784253568,0.18455326287228094,0.11516293620039478,0,2,11.396,5.953,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.07169987100472983,0.016933554205779494,0.13928607612036065,0.3917318246350095,0.2268203445251767,0.11431314196716126,0.1852847622626981,0.10975703609410717,0,2,11.775,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.07169987100472983,0.02889747837290632,0.15568201006382762,0.38122046701841383,0.2271715363949857,0.10835416254405196,0.17675518603734497,0.09676540390331363,0,1,12.038,6.648,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.07169987100472983,0.028345297257500457,0.1557124041741245,0.3810761129828577,0.22709415513553624,0.10820110546913274,0.17653610288658092,0.09677372387269616,0,1,11.462,7.314,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.582
0.07734341407481725,0.04196576477084485,0.13538887575563135,0.38534846269573886,0.2300564684780495,0.11176560621808777,0.18163826530144558,0.09885371621832433,0,1,11.35,6.312,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12.582
0.07734341407481725,0.10841155899134916,0.13534497315186922,0.38397776153243074,0.22847511299648016,0.11118091538377302,0.18080134933220887,0.0966302044008478,0,1,11.533,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.09588648416224738,0.1409902448002945,0.13625004221404208,0.37450866653952924,0.21627863602633343,0.10587515025529794,0.17320677232768972,0.08484080778582735,0,1,11.736,7.474,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,12.582
0.0672208685681525,0.067734216823118,0.1274897842018169,0.37255525183819643,0.21236790622185006,0.10577012364321949,0.17305643911963406,0.07968866674570638,0,2,12.014,8.343,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.0851368783144618,0.05871525860482238,0.12789166188240855,0.37169707371856003,0.2116794114262358,0.10488892475163449,0.17179510683741095,0.07971570664619954,0,1,11.29,8.1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,12.582
0.07617887344130715,0.0981041781704399,0.10505893080274223,0.3616227512554829,0.19736983083266202,0.09979001081646026,0.16449661291948925,0.06556551871889112,0,1,11.562,8.186,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12.582
0.09588648416224738,0.00736241487207806,0.10475161257640742,0.36253920072892176,0.19790753137909275,0.1007960889114312,0.16593669505275413,0.0654386391858078,0,2,11.918,7.357,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.06310018632650136,0.0778575372722253,0.157617101752727,0.3632848091878033,0.17073877277290783,0.09192838465868593,0.1532436222969814,0.027091900301806887,0,2,12.038,7.901,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12.582
0.05826286369499785,0.06552549236149458,0.15110263077910235,0.3603818362892802,0.16993519815554825,0.0905841721053161,0.15131954056704952,0.02718549995736016,0,1,11.339,7.137,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,12.582
0.08567435860685108,0.05411374930977361,0.1524602343723616,0.3620836246901024,0.17313759181584054,0.09158768857560219,0.15275595603670328,0.030099569233585213,0,2,11.884,7.279,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12.582
0.09373656299269026,0.030369961347321922,0.16862314680355273,0.3630848324963449,0.15985579307854395,0.09101068261534197,0.15193004005829994,0.015391943357648446,0,1,11.362,7.948,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.07438727246667622,0.08264310693907603,0.1383168417142278,0.3517391350412138,0.16329429878689994,0.08620059186338346,0.1450449624625313,0.02220599828192632,0,4,12.376,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,12.582
0.07438727246667622,0.05779495674581264,0.12781398804498326,0.3522066302205836,0.17449474005849228,0.08731105616426163,0.14663446113794903,0.03406195465200688,0,2,11.752,6.871,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,12.582
0.07682384979217428,0.14614393521074912,0.12198507311472087,0.3505326531477127,0.17579633252512908,0.08666808836836677,0.14571412857155952,0.03572594852850941,0,2,11.46,6.683,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,12.582
0.12947900243657734,0.1639977912755384,0.06160886157171321,0.3220339880914543,0.16500065476450304,0.0740315937980505,0.12762647697793586,0.018443292128684965,0,4,12.388,8.507,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.582
0.09911136591658305,0.0958954537088165,0.047546519874371015,0.3204646345856378,0.1588855511331394,0.0741282951299032,0.12776489352925538,0.015152744237901203,0,2,11.849,8.223,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.0980364053318045,0.016381373090373658,0.05415555030225254,0.31848075985845364,0.1595204742875964,0.07254777269935685,0.12550256208119825,0.012744113101663785,0,4,11.983,7.126,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,12.582
0.04482585638526587,0.06423706975888091,0.14639492080645705,0.3568352298010299,0.16674867757411735,0.08875837411119629,0.14870612607822825,0.024758148890012086,0,4,12.155,5.883,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.582
0.10577612154221012,0.06202834529725751,0.14393299787241226,0.35626046235670555,0.16765939547379155,0.08857265632154539,0.14844029296642253,0.025891744718379434,0,4,12.487,8.299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.0672208685681525,0.07840971838763114,0.0831481544020803,0.33455173436738506,0.17766340342620407,0.07981382111790583,0.13590305341412215,0.038055539955612956,0,4,12.248,6.899,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12.582
0.0672208685681525,0.030554021719123886,0.08216541150248219,0.3329558938825674,0.1755483156679193,0.07895951928551166,0.13468022109981576,0.03565938877344931,0,4,12.181,6.717,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.582
0.0672208685681525,0.005705871525860495,0.13763128567086555,0.367381020490327,0.21596911098853563,0.09749607591118593,0.16121311565573695,0.07490260435841596,0,2,11.653,7.091,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.0851368783144618,0.09276642738818333,0.13212657458376953,0.3659374801347658,0.21405640498573406,0.0972905055302275,0.16091886590094506,0.08028354455655604,0,2,11.918,8.417,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.582
0.07797047441593807,0.11117246456837845,0.10450845969403262,0.359172705697879,0.19621109607577808,0.09727065293892,0.16089044925795895,0.06531799962976137,0,2,11.918,7.488,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12.582
0.09588648416224738,0.08172280508006627,0.11297828509675459,0.36174326700993803,0.20118333802911917,0.09789248733116492,0.16178053184955676,0.0706157401340763,0,2,11.918,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,12.582
0.07169987100472983,0.08245904656727407,0.08547499240147242,0.3524463373805438,0.1851376394350771,0.09478459618228266,0.15733195222337312,0.05350572309893899,0,2,11.678,7.188,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,12.582
0.07438727246667622,0.1704399042886067,0.03974536489817973,0.31321647278198045,0.14998869043131122,0.0706861119596493,0.1228378143018214,0.003949905464347891,0,2,11.374,6.935,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.582
